Lab 11: Working with Raster Data - Part 2 Answers
Mason Harris
04/23/19

Exercise 1: In ArcMap
Mean - 27.36
Standard Deviation - 1.22
Sample Size - 34606


OBJECTID,pointid,grid_code,POINT_X,POINT_Y
19752,19752,28.3899994,-94.968795776367131,24.326442718505973
19753,19753,28.4049988,-94.927124023437443,24.326442718505973
19754,19754,28.4099998,-94.885452270507756,24.326442718505973
19755,19755,28.4049988,-94.843780517578068,24.326442718505973
19756,19756,28.4099998,-94.802108764648324,24.326442718505973
19757,19757,28.4749985,-94.760437011718636,24.326442718505973
19758,19758,28.4099998,-94.718765258789063,24.326442718505973
19759,19759,28.3499985,-94.677093505859375,24.326442718505973
19760,19760,28.4650002,-94.635421752929688,24.326442718505973
19761,19761,28.3999996,-94.593750000000000,24.326442718505973
19762,19762,28.2849998,-94.552078247070313,24.326442718505973
19763,19763,28.4799995,-94.177032470703125,24.326442718505973
19764,19764,28.4899998,-94.135360717773381,24.326442718505973
19765,19765,28.4899998,-94.093688964843693,24.326442718505973
19766,19766,27.2349987,-88.134628295898438,24.326442718505973
19767,19767,27.2349987,-88.092956542968750,24.326442718505973
19768,19768,27.9300003,-86.426086425781136,24.326442718505973
19769,19769,27.9300003,-86.384414672851562,24.326442718505973
19770,19770,27.5999985,-86.301071166992188,24.326442718505973
19771,19771,27.5949993,-86.259399414062500,24.326442718505973
19772,19772,26.9200001,-86.217727661132813,24.326442718505973
19773,19773,25.2049999,-85.467636108398381,24.326442718505973
19774,19774,25.2049999,-85.425964355468636,24.326442718505973
19775,19775,24.6800003,-85.384292602538949,24.326442718505973
19776,19776,24.5749989,-85.342620849609375,24.326442718505973
19777,19777,24.5450001,-85.300949096679688,24.326442718505973
19778,19778,24.8549995,-84.717544555664006,24.326442718505973
19779,19779,24.8449993,-84.675872802734318,24.326442718505973
19780,19780,26.9499989,-84.634201049804631,24.326442718505973
19781,19781,26.9300003,-84.592529296874943,24.326442718505973
19782,19782,26.8799992,-84.550857543945256,24.326442718505973
19783,19783,27.0599995,-84.509185791015568,24.326442718505973
19784,19784,26.9499989,-84.467514038085881,24.326442718505973
19785,19785,27.2449989,-84.425842285156193,24.326442718505973
19786,19786,27.3850002,-84.384170532226449,24.326442718505973
19787,19787,27.4049988,-84.342498779296761,24.326442718505973
19788,19788,26.9899998,-84.300827026367188,24.326442718505973
19789,19789,27.0999985,-84.259155273437500,24.326442718505973
19790,19790,27.3499985,-84.217483520507813,24.326442718505973
19791,19791,27.3699989,-84.175811767578125,24.326442718505973
19792,19792,27.2649994,-84.134140014648438,24.326442718505973
19793,19793,27.1549988,-84.092468261718750,24.326442718505973
19794,19794,27.1299992,-84.050796508789063,24.326442718505973
19795,19795,26.6949997,-84.009124755859375,24.326442718505973
19796,19796,26.6449986,-83.967453002929688,24.326442718505973
19797,19797,26.5349998,-83.925781250000000,24.326442718505973
19798,19798,26.5149994,-83.884109497070313,24.326442718505973
19799,19799,26.6199989,-80.842071533203125,24.326442718505973
19800,19800,26.6199989,-80.800399780273438,24.326442718505973
19801,19801,26.6749992,-97.677459716796875,24.284770965576172
19802,19802,26.6749992,-97.635787963867188,24.284770965576172
19803,19803,27.2549992,-97.552444458007813,24.284770965576172
19804,19804,27.2549992,-97.510772705078125,24.284770965576172
19805,19805,27.2549992,-97.469100952148438,24.284770965576172
19806,19806,27.6649990,-97.427429199218750,24.284770965576172
19807,19807,27.6199989,-97.385757446289063,24.284770965576172
19808,19808,27.5499992,-97.344085693359375,24.284770965576172
19809,19809,27.5349998,-97.302413940429688,24.284770965576172
19810,19810,27.4549999,-97.260742187499943,24.284770965576172
19811,19811,27.4899998,-97.219070434570256,24.284770965576172
19812,19812,27.4949989,-97.177398681640568,24.284770965576172
19813,19813,27.0699997,-97.135726928710881,24.284770965576172
19814,19814,27.5349998,-97.094055175781193,24.284770965576172
19815,19815,26.7449989,-97.052383422851506,24.284770965576172
19816,19816,27.7500000,-97.010711669921818,24.284770965576172
19817,19817,28.1700001,-96.969039916992131,24.284770965576172
19818,19818,27.5249996,-96.677337646484375,24.284770965576172
19819,19819,27.6099987,-96.635665893554688,24.284770965576172
19820,19820,27.9099998,-96.593994140625000,24.284770965576172
19821,19821,28.1399994,-96.552322387695313,24.284770965576172
19822,19822,28.2249985,-96.510650634765625,24.284770965576172
19823,19823,28.3099995,-96.468978881835938,24.284770965576172
19824,19824,28.3149986,-96.427307128906250,24.284770965576172
19825,19825,28.2649994,-96.385635375976563,24.284770965576172
19826,19826,28.2799988,-96.343963623046875,24.284770965576172
19827,19827,28.2649994,-96.302291870117188,24.284770965576172
19828,19828,28.1949997,-96.260620117187500,24.284770965576172
19829,19829,28.0149994,-96.218948364257756,24.284770965576172
19830,19830,27.2199993,-96.177276611328068,24.284770965576172
19831,19831,27.0349998,-96.135604858398381,24.284770965576172
19832,19832,27.2249985,-96.093933105468693,24.284770965576172
19833,19833,27.4200001,-96.052261352539006,24.284770965576172
19834,19834,26.8949986,-95.968917846679631,24.284770965576172
19835,19835,26.8449993,-95.927246093749943,24.284770965576172
19836,19836,26.8449993,-95.885574340820256,24.284770965576172
19837,19837,27.2549992,-95.843902587890511,24.284770965576172
19838,19838,26.0499992,-95.802230834960824,24.284770965576172
19839,19839,27.9399986,-95.677215576171875,24.284770965576172
19840,19840,27.9399986,-95.635543823242188,24.284770965576172
19841,19841,28.1350002,-95.593872070312500,24.284770965576172
19842,19842,26.9749985,-95.552200317382813,24.284770965576172
19843,19843,26.9749985,-95.510528564453125,24.284770965576172
19844,19844,28.4549999,-95.385513305664063,24.284770965576172
19845,19845,28.4149990,-95.343841552734375,24.284770965576172
19846,19846,28.4049988,-95.302169799804688,24.284770965576172
19847,19847,28.3449993,-95.260498046875000,24.284770965576172
19848,19848,28.1099987,-95.218826293945313,24.284770965576172
19849,19849,27.8949986,-95.177154541015568,24.284770965576172
19850,19850,27.9449997,-95.135482788085881,24.284770965576172
19851,19851,28.1149998,-95.093811035156193,24.284770965576172
19852,19852,28.2249985,-95.052139282226506,24.284770965576172
19853,19853,28.3649998,-95.010467529296818,24.284770965576172
19854,19854,28.4650002,-94.968795776367131,24.284770965576172
19855,19855,28.4300003,-94.927124023437443,24.284770965576172
19856,19856,28.4699993,-94.885452270507756,24.284770965576172
19857,19857,28.3649998,-94.843780517578068,24.284770965576172
19858,19858,28.4949989,-94.802108764648324,24.284770965576172
19859,19859,28.5349998,-94.760437011718636,24.284770965576172
19860,19860,28.4049988,-94.718765258789063,24.284770965576172
19861,19861,28.2950001,-94.677093505859375,24.284770965576172
19862,19862,28.3899994,-94.635421752929688,24.284770965576172
19863,19863,28.7049999,-94.593750000000000,24.284770965576172
19864,19864,28.2849998,-94.552078247070313,24.284770965576172
19865,19865,28.4949989,-94.218704223632813,24.284770965576172
19866,19866,28.4949989,-94.177032470703125,24.284770965576172
19867,19867,28.5049992,-94.135360717773381,24.284770965576172
19868,19868,28.5149994,-94.093688964843693,24.284770965576172
19869,19869,23.1949997,-91.176666259765625,24.284770965576172
19870,19870,23.1949997,-91.134994506835938,24.284770965576172
19871,19871,26.0049992,-91.051651000976563,24.284770965576172
19872,19872,26.0049992,-91.009979248046818,24.284770965576172
19873,19873,26.2049999,-90.926635742187443,24.284770965576172
19874,19874,26.2049999,-90.884963989257756,24.284770965576172
19875,19875,28.3599987,-88.301315307617188,24.284770965576172
19876,19876,28.4799995,-88.259643554687500,24.284770965576172
19877,19877,28.4099998,-88.217971801757813,24.284770965576172
19878,19878,28.3899994,-88.176300048828125,24.284770965576172
19879,19879,27.6399994,-88.134628295898438,24.284770965576172
19880,19880,27.2349987,-88.092956542968750,24.284770965576172
19881,19881,26.0149994,-88.051284790039063,24.284770965576172
19882,19882,25.8499985,-88.009613037109375,24.284770965576172
19883,19883,26.4499989,-87.967941284179688,24.284770965576172
19884,19884,26.6849995,-87.926269531250000,24.284770965576172
19885,19885,26.9899998,-86.551101684570256,24.284770965576172
19886,19886,27.2549992,-86.509429931640568,24.284770965576172
19887,19887,27.3649998,-86.467758178710824,24.284770965576172
19888,19888,27.5999985,-86.426086425781136,24.284770965576172
19889,19889,27.5149994,-86.384414672851562,24.284770965576172
19890,19890,27.5000000,-86.342742919921875,24.284770965576172
19891,19891,27.0799999,-86.301071166992188,24.284770965576172
19892,19892,26.6749992,-86.259399414062500,24.284770965576172
19893,19893,26.6700001,-86.217727661132813,24.284770965576172
19894,19894,26.4799995,-86.176055908203125,24.284770965576172
19895,19895,25.7399998,-86.134384155273438,24.284770965576172
19896,19896,25.9349995,-86.092712402343750,24.284770965576172
19897,19897,25.2500000,-86.051040649414063,24.284770965576172
19898,19898,24.8500004,-86.009368896484375,24.284770965576172
19899,19899,25.2049999,-85.467636108398381,24.284770965576172
19900,19900,24.4750004,-85.425964355468636,24.284770965576172
19901,19901,24.5199986,-85.384292602538949,24.284770965576172
19902,19902,24.5399990,-85.342620849609375,24.284770965576172
19903,19903,24.5450001,-85.300949096679688,24.284770965576172
19904,19904,24.5649986,-84.759216308593693,24.284770965576172
19905,19905,24.7299995,-84.717544555664006,24.284770965576172
19906,19906,25.2199993,-84.675872802734318,24.284770965576172
19907,19907,26.7549992,-84.634201049804631,24.284770965576172
19908,19908,26.7549992,-84.592529296874943,24.284770965576172
19909,19909,26.7399998,-84.550857543945256,24.284770965576172
19910,19910,27.1299992,-84.509185791015568,24.284770965576172
19911,19911,27.2399998,-84.467514038085881,24.284770965576172
19912,19912,27.2049999,-84.425842285156193,24.284770965576172
19913,19913,27.1800003,-84.384170532226449,24.284770965576172
19914,19914,26.0599995,-84.342498779296761,24.284770965576172
19915,19915,26.7399998,-84.300827026367188,24.284770965576172
19916,19916,26.3999996,-84.259155273437500,24.284770965576172
19917,19917,27.1250000,-84.217483520507813,24.284770965576172
19918,19918,27.1199989,-84.175811767578125,24.284770965576172
19919,19919,27.0999985,-84.134140014648438,24.284770965576172
19920,19920,27.0599995,-84.092468261718750,24.284770965576172
19921,19921,26.3750000,-84.050796508789063,24.284770965576172
19922,19922,26.4650002,-84.009124755859375,24.284770965576172
19923,19923,26.4149990,-83.967453002929688,24.284770965576172
19924,19924,26.3799992,-83.925781250000000,24.284770965576172
19925,19925,25.7899990,-83.884109497070313,24.284770965576172
19926,19926,25.7899990,-83.842437744140625,24.284770965576172
19927,19927,26.3249989,-82.758972167968750,24.284770965576172
19928,19928,26.3249989,-82.717300415039063,24.284770965576172
19929,19929,26.1949997,-82.675628662109318,24.284770965576172
19930,19930,26.1949997,-82.633956909179631,24.284770965576172
19931,19931,26.6199989,-80.842071533203125,24.284770965576172
19932,19932,26.6199989,-80.800399780273438,24.284770965576172
19933,19933,26.6749992,-97.677459716796875,24.243099212646598
19934,19934,26.6749992,-97.635787963867188,24.243099212646598
19935,19935,27.2549992,-97.552444458007813,24.243099212646598
19936,19936,27.2549992,-97.510772705078125,24.243099212646598
19937,19937,27.2549992,-97.469100952148438,24.243099212646598
19938,19938,27.4099998,-97.385757446289063,24.243099212646598
19939,19939,27.3449993,-97.344085693359375,24.243099212646598
19940,19940,27.2449989,-97.302413940429688,24.243099212646598
19941,19941,27.2150002,-97.260742187499943,24.243099212646598
19942,19942,27.3499985,-97.219070434570256,24.243099212646598
19943,19943,26.7699986,-97.094055175781193,24.243099212646598
19944,19944,26.7699986,-97.052383422851506,24.243099212646598
19945,19945,26.7699986,-97.010711669921818,24.243099212646598
19946,19946,27.6099987,-96.677337646484375,24.243099212646598
19947,19947,27.6599998,-96.635665893554688,24.243099212646598
19948,19948,28.1549988,-96.593994140625000,24.243099212646598
19949,19949,28.2150002,-96.552322387695313,24.243099212646598
19950,19950,28.2600002,-96.510650634765625,24.243099212646598
19951,19951,28.3149986,-96.468978881835938,24.243099212646598
19952,19952,28.3299999,-96.427307128906250,24.243099212646598
19953,19953,28.3099995,-96.385635375976563,24.243099212646598
19954,19954,28.2950001,-96.343963623046875,24.243099212646598
19955,19955,28.2849998,-96.302291870117188,24.243099212646598
19956,19956,28.2549992,-96.260620117187500,24.243099212646598
19957,19957,28.1350002,-96.218948364257756,24.243099212646598
19958,19958,27.1399994,-96.177276611328068,24.243099212646598
19959,19959,27.1399994,-96.135604858398381,24.243099212646598
19960,19960,27.4799995,-96.093933105468693,24.243099212646598
19961,19961,27.4799995,-96.052261352539006,24.243099212646598
19962,19962,26.8949986,-95.968917846679631,24.243099212646598
19963,19963,27.1250000,-95.927246093749943,24.243099212646598
19964,19964,27.2649994,-95.885574340820256,24.243099212646598
19965,19965,27.2549992,-95.843902587890511,24.243099212646598
19966,19966,27.9399986,-95.677215576171875,24.243099212646598
19967,19967,27.9399986,-95.635543823242188,24.243099212646598
19968,19968,28.1350002,-95.593872070312500,24.243099212646598
19969,19969,28.1449986,-95.552200317382813,24.243099212646598
19970,19970,28.4549999,-95.385513305664063,24.243099212646598
19971,19971,28.4599991,-95.343841552734375,24.243099212646598
19972,19972,28.4599991,-95.302169799804688,24.243099212646598
19973,19973,28.4149990,-95.260498046875000,24.243099212646598
19974,19974,28.2449989,-95.218826293945313,24.243099212646598
19975,19975,28.1099987,-95.177154541015568,24.243099212646598
19976,19976,27.9049988,-95.135482788085881,24.243099212646598
19977,19977,27.7049999,-95.093811035156193,24.243099212646598
19978,19978,28.1849995,-95.052139282226506,24.243099212646598
19979,19979,28.3699989,-95.010467529296818,24.243099212646598
19980,19980,28.4049988,-94.968795776367131,24.243099212646598
19981,19981,28.3949986,-94.927124023437443,24.243099212646598
19982,19982,28.3699989,-94.885452270507756,24.243099212646598
19983,19983,28.3499985,-94.843780517578068,24.243099212646598
19984,19984,28.3549995,-94.802108764648324,24.243099212646598
19985,19985,28.4949989,-94.760437011718636,24.243099212646598
19986,19986,28.5199986,-94.718765258789063,24.243099212646598
19987,19987,28.0799999,-94.677093505859375,24.243099212646598
19988,19988,28.4449997,-94.635421752929688,24.243099212646598
19989,19989,28.4849987,-94.593750000000000,24.243099212646598
19990,19990,28.4899998,-94.177032470703125,24.243099212646598
19991,19991,28.4949989,-94.135360717773381,24.243099212646598
19992,19992,28.4949989,-94.093688964843693,24.243099212646598
19993,19993,23.1949997,-91.176666259765625,24.243099212646598
19994,19994,23.1949997,-91.134994506835938,24.243099212646598
19995,19995,28.3599987,-88.301315307617188,24.243099212646598
19996,19996,28.3449993,-88.259643554687500,24.243099212646598
19997,19997,28.2500000,-88.217971801757813,24.243099212646598
19998,19998,27.6399994,-88.176300048828125,24.243099212646598
19999,19999,27.6399994,-88.134628295898438,24.243099212646598
20000,20000,26.0149994,-88.051284790039063,24.243099212646598
20001,20001,25.8499985,-88.009613037109375,24.243099212646598
20002,20002,26.4499989,-87.967941284179688,24.243099212646598
20003,20003,26.6849995,-87.926269531250000,24.243099212646598
20004,20004,26.9899998,-86.551101684570256,24.243099212646598
20005,20005,27.2549992,-86.509429931640568,24.243099212646598
20006,20006,27.3649998,-86.467758178710824,24.243099212646598
20007,20007,28.0749989,-86.426086425781136,24.243099212646598
20008,20008,27.7600002,-86.384414672851562,24.243099212646598
20009,20009,27.2899990,-86.342742919921875,24.243099212646598
20010,20010,27.0799999,-86.301071166992188,24.243099212646598
20011,20011,26.5649986,-86.259399414062500,24.243099212646598
20012,20012,25.7399998,-86.134384155273438,24.243099212646598
20013,20013,25.9349995,-86.092712402343750,24.243099212646598
20014,20014,25.2500000,-86.051040649414063,24.243099212646598
20015,20015,24.8500004,-86.009368896484375,24.243099212646598
20016,20016,24.2699986,-84.717544555664006,24.243099212646598
20017,20017,25.6549988,-84.675872802734318,24.243099212646598
20018,20018,26.2150002,-84.634201049804631,24.243099212646598
20019,20019,26.5450001,-84.592529296874943,24.243099212646598
20020,20020,26.8949986,-84.550857543945256,24.243099212646598
20021,20021,27.1749992,-84.509185791015568,24.243099212646598
20022,20022,27.1599998,-84.467514038085881,24.243099212646598
20023,20023,27.0450001,-84.425842285156193,24.243099212646598
20024,20024,26.6250000,-84.384170532226449,24.243099212646598
20025,20025,25.9099998,-84.342498779296761,24.243099212646598
20026,20026,25.9599991,-84.300827026367188,24.243099212646598
20027,20027,26.1499996,-84.259155273437500,24.243099212646598
20028,20028,26.6049995,-84.217483520507813,24.243099212646598
20029,20029,26.9899998,-84.175811767578125,24.243099212646598
20030,20030,27.1449986,-84.134140014648438,24.243099212646598
20031,20031,26.4549999,-84.092468261718750,24.243099212646598
20032,20032,26.0849991,-84.050796508789063,24.243099212646598
20033,20033,25.8599987,-84.009124755859375,24.243099212646598
20034,20034,25.9650002,-83.967453002929688,24.243099212646598
20035,20035,25.5749989,-83.925781250000000,24.243099212646598
20036,20036,25.5749989,-83.884109497070313,24.243099212646598
20037,20037,26.8050003,-82.758972167968750,24.243099212646598
20038,20038,26.7799988,-82.717300415039063,24.243099212646598
20039,20039,26.7549992,-82.675628662109318,24.243099212646598
20040,20040,26.8249989,-97.719131469726563,24.201427459716797
20041,20041,26.8249989,-97.677459716796875,24.201427459716797
20042,20042,26.6499996,-97.635787963867188,24.201427459716797
20043,20043,26.6449986,-97.594116210937500,24.201427459716797
20044,20044,26.6449986,-97.552444458007813,24.201427459716797
20045,20045,27.2249985,-97.510772705078125,24.201427459716797
20046,20046,27.2150002,-97.469100952148438,24.201427459716797
20047,20047,27.2549992,-97.427429199218750,24.201427459716797
20048,20048,27.3349991,-97.385757446289063,24.201427459716797
20049,20049,27.3899994,-97.344085693359375,24.201427459716797
20050,20050,27.3649998,-97.302413940429688,24.201427459716797
20051,20051,27.3699989,-97.260742187499943,24.201427459716797
20052,20052,27.4549999,-97.219070434570256,24.201427459716797
20053,20053,26.4650002,-97.177398681640568,24.201427459716797
20054,20054,26.4499989,-97.135726928710881,24.201427459716797
20055,20055,26.1700001,-96.760681152343750,24.201427459716797
20056,20056,26.1700001,-96.719009399414063,24.201427459716797
20057,20057,26.1700001,-96.677337646484375,24.201427459716797
20058,20058,27.7950001,-96.635665893554688,24.201427459716797
20059,20059,27.8499985,-96.593994140625000,24.201427459716797
20060,20060,28.0699997,-96.552322387695313,24.201427459716797
20061,20061,28.2549992,-96.510650634765625,24.201427459716797
20062,20062,28.3599987,-96.468978881835938,24.201427459716797
20063,20063,28.3750000,-96.427307128906250,24.201427459716797
20064,20064,28.3599987,-96.385635375976563,24.201427459716797
20065,20065,28.3199997,-96.343963623046875,24.201427459716797
20066,20066,28.2899990,-96.302291870117188,24.201427459716797
20067,20067,28.3199997,-96.260620117187500,24.201427459716797
20068,20068,28.3199997,-96.218948364257756,24.201427459716797
20069,20069,27.4749985,-96.093933105468693,24.201427459716797
20070,20070,27.4749985,-96.052261352539006,24.201427459716797
20071,20071,27.5749989,-95.968917846679631,24.201427459716797
20072,20072,27.5599995,-95.927246093749943,24.201427459716797
20073,20073,27.5000000,-95.885574340820256,24.201427459716797
20074,20074,27.2950001,-95.677215576171875,24.201427459716797
20075,20075,27.4549999,-95.635543823242188,24.201427459716797
20076,20076,27.5249996,-95.593872070312500,24.201427459716797
20077,20077,28.4549999,-95.385513305664063,24.201427459716797
20078,20078,28.4549999,-95.343841552734375,24.201427459716797
20079,20079,28.4749985,-95.302169799804688,24.201427459716797
20080,20080,28.2699986,-95.260498046875000,24.201427459716797
20081,20081,28.2249985,-95.218826293945313,24.201427459716797
20082,20082,28.1749992,-95.177154541015568,24.201427459716797
20083,20083,28.1250000,-95.135482788085881,24.201427459716797
20084,20084,28.2549992,-95.093811035156193,24.201427459716797
20085,20085,28.4149990,-95.052139282226506,24.201427459716797
20086,20086,28.3400002,-95.010467529296818,24.201427459716797
20087,20087,28.2299995,-94.968795776367131,24.201427459716797
20088,20088,28.2849998,-94.927124023437443,24.201427459716797
20089,20089,28.0900002,-94.885452270507756,24.201427459716797
20090,20090,28.4899998,-94.843780517578068,24.201427459716797
20091,20091,28.4149990,-94.802108764648324,24.201427459716797
20092,20092,28.4449997,-94.760437011718636,24.201427459716797
20093,20093,28.4499989,-94.718765258789063,24.201427459716797
20094,20094,27.4349995,-94.677093505859375,24.201427459716797
20095,20095,27.4349995,-94.635421752929688,24.201427459716797
20096,20096,28.0649986,-94.593750000000000,24.201427459716797
20097,20097,28.2600002,-94.552078247070313,24.201427459716797
20098,20098,28.4899998,-94.177032470703125,24.201427459716797
20099,20099,28.5249996,-94.135360717773381,24.201427459716797
20100,20100,28.5799999,-94.093688964843693,24.201427459716797
20101,20101,27.2950001,-88.301315307617188,24.201427459716797
20102,20102,27.2950001,-88.259643554687500,24.201427459716797
20103,20103,27.6099987,-88.176300048828125,24.201427459716797
20104,20104,27.5299988,-88.134628295898438,24.201427459716797
20105,20105,27.5249996,-88.092956542968750,24.201427459716797
20106,20106,26.5699997,-88.051284790039063,24.201427459716797
20107,20107,26.5699997,-88.009613037109375,24.201427459716797
20108,20108,26.2150002,-87.967941284179688,24.201427459716797
20109,20109,26.5149994,-87.926269531250000,24.201427459716797
20110,20110,25.2449989,-86.759460449218693,24.201427459716797
20111,20111,25.3999996,-86.717788696289006,24.201427459716797
20112,20112,25.4249992,-86.676116943359318,24.201427459716797
20113,20113,26.7349987,-86.426086425781136,24.201427459716797
20114,20114,27.4300003,-86.384414672851562,24.201427459716797
20115,20115,27.4300003,-86.342742919921875,24.201427459716797
20116,20116,27.4300003,-86.301071166992188,24.201427459716797
20117,20117,26.4599991,-86.259399414062500,24.201427459716797
20118,20118,26.4849987,-86.217727661132813,24.201427459716797
20119,20119,25.2749996,-86.092712402343750,24.201427459716797
20120,20120,25.1000004,-86.051040649414063,24.201427459716797
20121,20121,24.7299995,-86.009368896484375,24.201427459716797
20122,20122,24.0049992,-85.967697143554688,24.201427459716797
20123,20123,24.2399998,-85.509307861328068,24.201427459716797
20124,20124,24.2399998,-85.467636108398381,24.201427459716797
20125,20125,24.3899994,-84.717544555664006,24.201427459716797
20126,20126,25.0599995,-84.675872802734318,24.201427459716797
20127,20127,25.9650002,-84.634201049804631,24.201427459716797
20128,20128,27.0999985,-84.592529296874943,24.201427459716797
20129,20129,26.9449997,-84.550857543945256,24.201427459716797
20130,20130,26.7299995,-84.509185791015568,24.201427459716797
20131,20131,25.8400002,-84.467514038085881,24.201427459716797
20132,20132,25.8400002,-84.425842285156193,24.201427459716797
20133,20133,25.8400002,-84.384170532226449,24.201427459716797
20134,20134,25.6599998,-84.342498779296761,24.201427459716797
20135,20135,26.0199986,-84.300827026367188,24.201427459716797
20136,20136,26.1599998,-84.259155273437500,24.201427459716797
20137,20137,26.3750000,-84.217483520507813,24.201427459716797
20138,20138,26.9849987,-84.175811767578125,24.201427459716797
20139,20139,26.5799999,-84.134140014648438,24.201427459716797
20140,20140,26.3149986,-84.092468261718750,24.201427459716797
20141,20141,25.8349991,-84.050796508789063,24.201427459716797
20142,20142,25.5949993,-84.009124755859375,24.201427459716797
20143,20143,25.9349995,-83.967453002929688,24.201427459716797
20144,20144,25.9049988,-83.925781250000000,24.201427459716797
20145,20145,25.8499985,-83.884109497070313,24.201427459716797
20146,20146,25.8299999,-83.842437744140625,24.201427459716797
20147,20147,26.7199993,-97.719131469726563,24.159755706787223
20148,20148,26.6800003,-97.677459716796875,24.159755706787223
20149,20149,26.6549988,-97.635787963867188,24.159755706787223
20150,20150,26.6350002,-97.594116210937500,24.159755706787223
20151,20151,26.8299999,-97.552444458007813,24.159755706787223
20152,20152,27.0599995,-97.510772705078125,24.159755706787223
20153,20153,27.1800003,-97.469100952148438,24.159755706787223
20154,20154,27.2549992,-97.427429199218750,24.159755706787223
20155,20155,27.2399998,-97.385757446289063,24.159755706787223
20156,20156,27.3299999,-97.344085693359375,24.159755706787223
20157,20157,27.3649998,-97.302413940429688,24.159755706787223
20158,20158,27.3449993,-97.260742187499943,24.159755706787223
20159,20159,27.5049992,-97.219070434570256,24.159755706787223
20160,20160,27.7049999,-97.177398681640568,24.159755706787223
20161,20161,26.4499989,-97.135726928710881,24.159755706787223
20162,20162,26.0249996,-97.094055175781193,24.159755706787223
20163,20163,26.0249996,-97.052383422851506,24.159755706787223
20164,20164,26.7649994,-96.885696411132699,24.159755706787223
20165,20165,26.7649994,-96.844024658203011,24.159755706787223
20166,20166,25.4049988,-96.760681152343750,24.159755706787223
20167,20167,25.4049988,-96.719009399414063,24.159755706787223
20168,20168,28.1649990,-96.677337646484375,24.159755706787223
20169,20169,28.1299992,-96.635665893554688,24.159755706787223
20170,20170,28.1399994,-96.593994140625000,24.159755706787223
20171,20171,28.2099991,-96.552322387695313,24.159755706787223
20172,20172,28.2449989,-96.510650634765625,24.159755706787223
20173,20173,28.3050003,-96.468978881835938,24.159755706787223
20174,20174,28.3649998,-96.427307128906250,24.159755706787223
20175,20175,28.3699989,-96.385635375976563,24.159755706787223
20176,20176,28.3050003,-96.343963623046875,24.159755706787223
20177,20177,28.2799988,-96.302291870117188,24.159755706787223
20178,20178,28.2849998,-96.260620117187500,24.159755706787223
20179,20179,28.3199997,-96.218948364257756,24.159755706787223
20180,20180,28.1749992,-96.177276611328068,24.159755706787223
20181,20181,28.1749992,-96.135604858398381,24.159755706787223
20182,20182,26.8149986,-96.093933105468693,24.159755706787223
20183,20183,26.8149986,-96.052261352539006,24.159755706787223
20184,20184,26.8149986,-96.010589599609318,24.159755706787223
20185,20185,27.3699989,-95.968917846679631,24.159755706787223
20186,20186,27.5599995,-95.927246093749943,24.159755706787223
20187,20187,27.5599995,-95.885574340820256,24.159755706787223
20188,20188,26.1700001,-95.843902587890511,24.159755706787223
20189,20189,27.1949997,-95.718887329101563,24.159755706787223
20190,20190,27.1449986,-95.677215576171875,24.159755706787223
20191,20191,27.0100002,-95.635543823242188,24.159755706787223
20192,20192,27.1849995,-95.593872070312500,24.159755706787223
20193,20193,27.1949997,-95.552200317382813,24.159755706787223
20194,20194,26.6749992,-95.510528564453125,24.159755706787223
20195,20195,26.6350002,-95.468856811523438,24.159755706787223
20196,20196,28.1149998,-95.427185058593750,24.159755706787223
20197,20197,28.4049988,-95.385513305664063,24.159755706787223
20198,20198,28.4449997,-95.343841552734375,24.159755706787223
20199,20199,28.4249992,-95.302169799804688,24.159755706787223
20200,20200,28.3050003,-95.260498046875000,24.159755706787223
20201,20201,28.2399998,-95.218826293945313,24.159755706787223
20202,20202,28.3249989,-95.177154541015568,24.159755706787223
20203,20203,28.4300003,-95.135482788085881,24.159755706787223
20204,20204,28.5249996,-95.093811035156193,24.159755706787223
20205,20205,28.4249992,-95.052139282226506,24.159755706787223
20206,20206,28.2150002,-95.010467529296818,24.159755706787223
20207,20207,28.1849995,-94.968795776367131,24.159755706787223
20208,20208,28.2849998,-94.927124023437443,24.159755706787223
20209,20209,28.3149986,-94.885452270507756,24.159755706787223
20210,20210,28.4549999,-94.843780517578068,24.159755706787223
20211,20211,28.5599995,-94.802108764648324,24.159755706787223
20212,20212,28.5900002,-94.760437011718636,24.159755706787223
20213,20213,28.4200001,-94.718765258789063,24.159755706787223
20214,20214,28.1350002,-94.677093505859375,24.159755706787223
20215,20215,27.7199993,-94.635421752929688,24.159755706787223
20216,20216,28.0399990,-94.593750000000000,24.159755706787223
20217,20217,28.2600002,-94.552078247070313,24.159755706787223
20218,20218,28.1250000,-94.177032470703125,24.159755706787223
20219,20219,28.1250000,-94.135360717773381,24.159755706787223
20220,20220,28.1250000,-94.093688964843693,24.159755706787223
20221,20221,26.2849998,-94.052017211914006,24.159755706787223
20222,20222,26.2849998,-94.010345458984318,24.159755706787223
20223,20223,27.4099998,-93.927001953124943,24.159755706787223
20224,20224,27.4099998,-93.885330200195256,24.159755706787223
20225,20225,27.5049992,-88.426330566406250,24.159755706787223
20226,20226,27.5049992,-88.384658813476562,24.159755706787223
20227,20227,27.6549988,-88.342987060546875,24.159755706787223
20228,20228,27.4849987,-88.301315307617188,24.159755706787223
20229,20229,27.5349998,-88.259643554687500,24.159755706787223
